Question ID,Participant ID,ResponseText,Sentiment,Tag 1,Tag 2,Tag 3,Tag 4,Tag 5,Tag 6,Tag 7,Tag 8
43ce42e1-50f3-4a2a-8b48-b8add5041354,6aaeb3f3-568a-49a6-9524-f57c4b38ff50,I would say losing all the money. Finance would be a big risk. Or data protection lean and we could get hacked snd lose everything cause they could make a mistake ,Negative,Data privacy breaches and information leaks,Financial loss or unauthorized spending,"Security risks, hacking, and fraud",,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,3dc8f1f5-706d-44cf-a37f-ff15ba22a64a,If it made an unsuitable or risky choice for my children that I had no control over.,Negative,AI making decisions for children or vulnerable members,Decisions made without consent or approval,Loss of personal control or autonomy,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,e07f45d0-632d-449c-a0f5-e46bb6d748f3,If the AI gets it wrong. Family is the most important thing to me so I'd rather be in full control of any decisions.,Neutral,AI making harmful or wrong decisions,Loss of personal control or autonomy,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,862d7047-6234-40b8-b08b-84c17dfead0a,If the AI makes a mistake  and gives the wrong decision to cause harm . Also to keep private and confidental at all times about personnal imformation,Neutral,AI making harmful or wrong decisions,Data privacy breaches and information leaks,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,db4fd2bc-ca36-4cfb-861c-d93710c5239d,"If the ai makes a mistake then the person who is liable is will try to dodge at all costs, and I would feel incredibly guilty",Negative,No accountability for AI errors,,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,3bf4382b-cb6f-4caa-96cd-c1a54f587c1c,Improper care and possible misdiagnosis ,Neutral,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,94a0c706-aa03-4161-b6df-ca6b8c9cc0be,Intentionally subverting you.,Neutral,AI acting in interests of third parties or companies,,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,fd3209b4-aa2e-4c0e-9261-3190522939dd,Invasion of privacy and possible harm to me and my family.,Negative,AI making harmful or wrong decisions,Data privacy breaches and information leaks,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,a80ff8b8-ca08-4e8d-9fb8-7504676d27ab,It accidentally paying for something very expensive and having problems recovering the money. ,Negative,Financial loss or unauthorized spending,Irreversible or hard-to-correct mistakes,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,0c86b492-99f9-4d81-a5c1-2b19d2ca7b67,It being financially impossible to undo,Negative,Financial loss or unauthorized spending,Irreversible or hard-to-correct mistakes,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,5dafedc5-a3ea-4b5f-aa97-8011980fa061,It can be hacked and manipulated ,Negative,AI being manipulated or exploited by others,"Security risks, hacking, and fraud",,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,8f81b86e-86e4-4eac-9295-9d76395e83c6,"It doesn't know my family personally, so its decision could be wrong.",Negative,AI making harmful or wrong decisions,AI misunderstanding family needs or context,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,285204c8-59af-4cc9-8b55-c32d042cc9cf,It doing something that compromises our safety ,Neutral,AI making harmful or wrong decisions,,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,805cfbb0-4ea0-4020-96b6-e2738ebd34bc,It has access to very personal information ,Neutral,Data privacy breaches and information leaks,,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,44ef0cb8-b775-47e5-a9cd-82bc2a111e1b,"It is a machine with no heart or nuance, it doesn't know my family. I would be worried about the system becoming compromised by a someone or something else.",Neutral,AI being manipulated or exploited by others,"Lack of human judgment, empathy, or nuance",,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,da3220f6-e7bc-481f-826d-540f4c67fa66,"It is always based upon the quality of AI programming, I always check responses and sometimes using different AI applications can give variations in their responses. So AI is still in its infancy. ",Neutral,AI acting on incomplete or inaccurate data,AI making harmful or wrong decisions,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,db4ddd97-3e3f-433a-b794-39b9fa935527,It is possible to get it wrong,Neutral,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,f6c47e7f-32f9-4580-b040-1ec6f7d48cff,It is taking over my role. I know my family inside out. AI does not.,Neutral,AI misunderstanding family needs or context,AI replacing human roles in the family,Loss of personal control or autonomy,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,6167ffab-114e-4424-b8fc-79fbb65232e2,It makes a decision that hurts someone ,Negative,AI making harmful or wrong decisions,,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,b6b9224e-559f-42a0-a83f-6a4ad74655e0,"It makes a purchase that is based on the company that made the app preference, which gains them money rather than help the customer of the app - this is because the ai is programmed still.",Negative,AI acting in interests of third parties or companies,Financial loss or unauthorized spending,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,77d7c456-3b0d-45a9-810e-498d1868bcb6,It makes the wrong decision and hurts my family,Negative,AI making harmful or wrong decisions,,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,e95ec22c-7c23-4b54-bba0-269c77ea042d,"It making a poor, unwanted or otherwise inappropriate decision that negatively affects my family.  Importantly, without my consent.",Negative,AI making harmful or wrong decisions,Decisions made without consent or approval,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,5a7c2a05-089d-4079-8c3d-fec8057ad183,It making incorrect decisions or malfunctioning ,Negative,AI making harmful or wrong decisions,,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,caa2221c-f664-418b-adab-e46e18f86d31,It may cause harm with its lack of human understanding and compassion.,Negative,Emotional or relational harm to family,"Lack of human judgment, empathy, or nuance",,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,b1b97f10-98e2-45e6-b6d6-da9d42979b5f,It not being the right choice for me and my family at least if I make it I am the one to blame not a robot ,Negative,AI making harmful or wrong decisions,Loss of personal control or autonomy,No accountability for AI errors,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,08e44c48-a91a-4d96-a4ff-886f9258be15,It should not make decisions. Just offer advice,Neutral,Loss of personal control or autonomy,,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,fb53c890-c4bb-4614-aa39-64ade3517f78,"It taking over decision making, or interfering",Negative,Loss of personal control or autonomy,,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,20d0d3b0-6067-4dbf-8d57-885c35e4bf35,"It we rely on AI we loose the ability to think, therefore humanity is finished!",Neutral,"Over-reliance on AI, loss of human skills",,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,ede309ad-7a0e-4110-830a-a0982b172fd7,It will result in something negative as a result of no human oversight,Negative,AI making harmful or wrong decisions,Loss of personal control or autonomy,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,b14c240f-b393-490e-867d-a349560e3ab3,It would carry out an action without my approval ,Neutral,Decisions made without consent or approval,Loss of personal control or autonomy,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,4b6995c9-d0db-4bc5-9bb7-63d954e90859,It's difficult to direct accountability and the risk of inaccuracies/ situations that lack emotional depth,Negative,"Lack of human judgment, empathy, or nuance",No accountability for AI errors,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,a819d7f9-6d26-4c0e-b493-9a0d3acbca37,Its like everything else there is always a risk with AI but also a risk with humans opinion. So really I don't have any fear until I come to a problem. ,Neutral,Other,,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,2191ac10-19ac-47af-bc42-0fc0df57fae8,Losing basic control of your family decisions and life. It may make the most rationale decisions but family is based a lot on emotions ,Neutral,"AI making decisions based on logic, not values","Lack of human judgment, empathy, or nuance",Loss of personal control or autonomy,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,469a3b56-d1e9-4e2c-bdb8-d7aae96d856d,Losing control and not fully understanding what is going on.  It would also dumb down my life and making decisions is an important part of keeping my mind sharp etc.,Negative,Loss of personal control or autonomy,"Over-reliance on AI, loss of human skills",,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,6143dcab-3695-4d29-8a4b-a97baaf8d5b9,Loss of control and making a mistake.,Negative,AI making harmful or wrong decisions,Loss of personal control or autonomy,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,71ad6d4f-c10a-4388-940d-95f86e6a7918,Loss of money or them making problems you cannot resolve,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,Irreversible or hard-to-correct mistakes,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,00707124-4c4a-4e63-bb45-2051ab889f4d,Makes the wrong choice and causes harm to mentor my family. ,Negative,AI making harmful or wrong decisions,,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,feed6d8e-5956-43d0-a70d-c3245697fe12,Making a decision I don't agree with ,Negative,Bias or unfairness in AI decision-making,Loss of personal control or autonomy,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,078a0432-988d-4a34-9328-817a91f2a5fe,Making a decision I don’t agree with and acting on it ,Negative,Decisions made without consent or approval,Loss of personal control or autonomy,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,38a02deb-b75d-41a2-9ae3-8bf1d85108b0,"Making a mistake that leads to financial or medical consequences that could have easily been avoided by a human because humans generally trust AI more than they fear it, mostly due to their misunderstanding of what AI is, assuming it's like a single intelligent entity or consciousness rather than the LLM it is",Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,Incorrect medical advice or health risks,Loss of trust in technology,"Over-reliance on AI, loss of human skills",,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,76a7898c-0c60-4602-a61b-aa2dbe4c9898,Making a poor financial decision,Negative,AI making harmful or wrong decisions,Financial loss or unauthorized spending,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,fc9fc31b-715c-4892-be9f-2da18d80a0e1,Making a seriously wrong decision,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,9317d03e-ce26-4587-8fa6-34cb1c02b364,Making any kind of mistake regarding health especially the children,Neutral,AI making decisions for children or vulnerable members,AI making harmful or wrong decisions,Incorrect medical advice or health risks,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,03e6f7cf-c671-4f04-b4b7-7d79638ef7d9,Making financial decisions without my consent would be my biggest fear.,Negative,Decisions made without consent or approval,Financial loss or unauthorized spending,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,6babbae3-3bc6-4422-b622-d9a42b560999,"Making incorrect decisions that cannot be rectified. If the AI is acting as me and they send incorrect information about my family, that is on record now and difficult to change.",Negative,AI making harmful or wrong decisions,AI making legal or contractual commitments,Irreversible or hard-to-correct mistakes,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,f2c086bd-738b-47d8-afe4-c374226a721e,Making incorrect decisions that could have major impacts.,Negative,AI making harmful or wrong decisions,Irreversible or hard-to-correct mistakes,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,88fd7a58-2a7b-4381-a1ab-4f3c8d180f9a,Making medical decisions for my family ,Neutral,Incorrect medical advice or health risks,,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,4929b5a1-d8f1-445c-a32e-e85b9e19d20b,Making mistakes as they don’t really understand human needs ,Negative,AI making harmful or wrong decisions,AI misunderstanding family needs or context,"Lack of human judgment, empathy, or nuance",,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,f965f2be-03a6-4f01-8e96-5ff1f7f27fea,Making the wrong decision that could harm a family member.,Negative,AI making harmful or wrong decisions,Emotional or relational harm to family,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,ddcfdd8b-1c9e-4117-9b57-c64ce8be3c45,Making the wrong harmful decisions ,Negative,AI making harmful or wrong decisions,,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,d8769a8f-0d76-415a-bb94-cf03967659ea,Maybe my personal data being misused is a fear but I feel that my personal data is so boring no one would want it. I also think that I would possibly worry that the system could be hacked and the AI could divulge my info to the wrong people,Negative,Data privacy breaches and information leaks,"Security risks, hacking, and fraud",,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,a487aa20-5828-42f5-8607-86132ca8fa95,Misinformation directing decisions ,Neutral,AI making harmful or wrong decisions,,,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,cab34fb8-4bfd-4ef5-9be2-20b31e9f9b08,My biggest fear about AI is that it would replace many humans as that would really make a huge impact in the way of living and all family would affect and development of AI tech would lead to extinction of human.,Negative,AI replacing human roles in the family,"Over-reliance on AI, loss of human skills",,,,,,
43ce42e1-50f3-4a2a-8b48-b8add5041354,344b555f-3241-4f93-b963-61a3da6e7091,Not being able to check the action first.,Negative,Decisions made without consent or approval,Difficulty overriding or reversing AI actions,,,,,,
